status,priority,created,owner,local_id,verdict,title
OPEN,P0,2026-08-04,,drain-the-49-no-record-prs-once-the-cargo-pin-lands,NO-VERIFY,P0 `drain/next-10`: drain the NO-RECORD PRs — REVISED by the lever-cross. 21 orphaned+floor-clearing need validate-at-head; 20 FLOOR-BLOCKED must be R
OPEN,P1,2026-08-04,hermit-243,ci-hub-owned-validate-panes-outside-the-agent-jail,NO-VERIFY,P1 (OWNER ARCHITECTURE): KEEP the Claude/codex sandbox ON deliberately — it catches stray tool calls. Legitimate CI/hermit/test work ESCAPES through c
OPEN,P2,2026-08-04,,kvm_l3_detlog_stack,NO-VERIFY,KVM L3 detlog-stack evidence gap: reproduce claimed ld.so.cache stack variance with retained per-run hashes
OPEN,P1,2026-08-04,hermit-coord,hermit-wrapper-singleton-dag-mode-for-all-adhoc-runs,NO-VERIFY,P1 (OWNER CONVENTION): ad-hoc hermit runs and single-test runs go through a HERMIT WRAPPER that boxes via safe-ci-dag-runner SINGLETON DAG MODE — the 
OPEN,P1,2026-08-04,OWNER-RYAN,owner-decision-times2-vs-getrusage-continuity,NO-VERIFY,"OWNER DECISION: `times(2)` vs `getrusage` disagree on system time — the byte-parity fix FREEZES A CLOCK, the correct fix is multi-day core surgery"
OPEN,P1,2026-08-04,OWNER-RYAN,permission-sweep-approves-idle-agents,NO-VERIFY,"P1 `orc/permission-sweep`: my approval sweep sends `y` to agents that are IDLE, not blocked — burning their context with no prompt to answer"
OPEN,P0,2026-08-04,OWNER-RYAN,every-agent-shepherds-its-own-pr-to-landing,NO-VERIFY,"P0 `process/shepherd-own-pr`: STALENESS is the protocol breach, not count — and every agent shepherds ITS OWN PR to landing rather than handing off to"
OPEN,P0,2026-08-04,hermit-kvm,staging-branch-reverie-all-18,NO-VERIFY,"P0 `drain/staging-reverie`: merge ALL 18 open reverie PRs into ONE staging branch, validate ONCE, merge — advances reverie main maximally in a single "
OPEN,P0,2026-08-04,hermit-243,staging-hermit-33-free-merges,NO-VERIFY,"P0 `drain/staging-hermit`: build hermit staging from the 33 FREE merges first — they need no chain, and they are the bulk of the win"
OPEN,P1,2026-08-04,OWNER-RYAN,recycled-agents-release-nothing-they-hold,NO-VERIFY,"P1 `fleet/dead-owner-residue`: a recycled agent releases NOTHING it holds — slots, tasks, branches and uncommitted edits all survive with a dead owner"
OPEN,P1,2026-08-04,hermit-coord,rescue-three-unpushed-commits-in-dead-staging-drain-slot,NO-VERIFY,P1 `fleet/stranded-work`: THREE UNPUSHED RECOVERY COMMITS sit in the DEAD `staging-drain` slot — recover them before that slot is reclaimed
OPEN,P1,2026-08-04,OWNER-RYAN,owner-decision-org-runner-pool-is-the-ci-lever,NO-VERIFY,"P1 (OWNER DECISION) `ci/runner-supply`: portable CI is ADMISSION-LIMITED at 8 concurrent runners — the only remaining lever is the ORG RUNNER POOL, wh"
OPEN,P0,2026-08-04,OWNER-RYAN,permission-sweep-misses-busy-agents-sabre-lost-65-minutes,NO-VERIFY,P0 `orc/permission-sweep`: an agent sat on an approval prompt for 65 MINUTES because the sweep keys on `needs-permission` while codex agents report `b
OPEN,P1,2026-08-04,OWNER-RYAN,owner_decision_clear_the,NO-VERIFY,ANSWERED BY OWNER RULE: rebase the 23 pre-anchor passers — 'never test any PR without rebasing first'
OPEN,P0,2026-08-04,,land-clusters-as-they-ripen-not-all-or-nothing,NO-VERIFY,"OWNER PRINCIPLE: LAND A CLUSTER THE MOMENT IT IS HEALTHY, then form the next — do NOT hold healthy PRs waiting for a complete batch"
OPEN,P2,2026-08-04,OWNER-RYAN,watch-third-level-parallelism-breaks-the-cap-model,NO-VERIFY,"WATCH `boxing/third-level-parallelism`: when hermit --strict allows PROCESS-LEVEL parallelism (a `make -j` guest), the cap model `f(configured threads"
OPEN,P0,2026-08-04,hermit-231b,headline-inner-step-scaling-curves-cargo-and-strict-compat,NO-VERIFY,P0 `perf/inner-scaling-curves`: we have NO headline scaling numbers for `cargo build` or `test.strict_compat` — every figure we hold is OUTER-DAG. Mea
OPEN,P0,2026-08-04,hermit-coord,reverie-gitmodules-still-has-shallow-skipping,NO-VERIFY,P0 `build/submodule-skipping`: `reverie/.gitmodules` STILL carries `shallow = true` on all 3 submodules — the purge covered dev-hermit and hermit but 
OPEN,P2,2026-08-04,hermit-coord,prune-stale-local-backup-branches-blocking-pin-check,NO-VERIFY,P2 `fleet/stale-backup-branches`: `check-agent-utils-pin` reports `local_unpushed_commits=10` from ABANDONED local-only backup branches — a third drif
OPEN,P1,2026-08-04,hermit-251,producer-posts-to-its-own-task-consumer-reads-a-different-one,NO-VERIFY,P1 `process/handoff-channel-mismatch`: a producer posted 12 ready heads to ITS OWN task while the consumer reads a DIFFERENT task — twelve verified he
OPEN,P2,2026-08-04,hermit-ci,validate-defaults-to-a-profile-that-cannot-authorize-landing,NO-VERIFY,"CORRECTED to P2 `ci/compat-only-precheck`: compat-only is a PRE-CHECK preceding the full run (63 of 141 heads carry both), NOT a broken default — ledg"
OPEN,P0,2026-08-04,hermit-243,validate-wall-is-a-first-class-main-branch-metric-watched-continuously,NO-VERIFY,"P0 (OWNER) `ci-hub/main-metrics`: validate WALL TIME (and secondarily CPU/MEM) is a KEY METRIC WATCHED CONTINUOUSLY ON MAIN — per-commit, trended, ala"
OPEN,P0,2026-08-04,hermit-220,anchor-selection-is-a-search-pick-the-cheapest-full-green-anchor,NO-VERIFY,P0 (OWNER) `ci/anchor-selection`: ANY commit Z with a FULL hard green can anchor a test of X — including X's OWN PRE-REBASE SELF. Make anchor choice a
OPEN,P2,2026-08-04,OWNER-RYAN,perf_coordinator_roundtrip_reduction,NO-VERIFY,"GATED behind verify-tightening (owner) `perf/lever-B-shmem-futex`: owner considers it the BETTER DESIGN in general — shared-mem ring primary, UDS fall"
OPEN,P3,2026-08-04,OWNER-RYAN,perf_coordinator_roundtrip_reduction_2,NO-VERIFY,"DEPRIORITIZED (owner, 2026-08-04) `perf/lever-A-inguest-quiescence`: elides the RPC hop only when a SINGLE guest thread is runnable — owner: 'may be a"
OPEN,P1,2026-08-04,hermit-perf,guest-coordinator-same-core-affinity,NO-VERIFY,P1 (OWNER) `perf/same-core-affinity`: pin the guest thread and host coordinator to the SAME CORE so a guest yield runs the coordinator immediately — t
OPEN,P2,2026-08-04,OWNER-RYAN,scx-scheduler-for-hermit-threads,NO-VERIFY,P2 (OWNER) `perf/scx-hermit-sched`: a dedicated SCX scheduler that makes guest-yield -> coordinator-run immediate. Serious investment — gated on the a
OPEN,P3,2026-08-04,OWNER-RYAN,bpf-scx-native-hermit-backend,NO-VERIFY,"P3 (OWNER, FUTURE) `arch/bpf-scx-backend`: a new hermit backend using BPF+SCX to control the guest DIRECTLY, rather than unblocking threads and deferr"
OPEN,P1,2026-08-04,OWNER-RYAN,elide-coordinator-hop-while-logical-timeslice-unexhausted,NO-VERIFY,"P1 (OWNER, GATED) `detcore/timeslice-local-fastpath`: the guest should NOT phone home while its LOGICAL TIME SLICE is unexhausted — a general local-to"
OPEN,P1,2026-08-04,,liteinst_flip_cli_to,NO-VERIFY,liteinst-flip-cli-to-inguest-toolhost
OPEN,P1,2026-08-04,,e9patch_hybridptrace_inguest_converge,NO-VERIFY,e9patch-hybridptrace-inguest-converge
OPEN,P2,2026-08-04,,unify_backend_stats_transport,NO-VERIFY,unify-backend-stats-transport
OPEN,P0,2026-08-04,,ci-hub-admission-must-refuse-validate-on-a-stale-base,NO-VERIFY,P0 (OWNER) `ci-hub/admission-refuses-stale-base`: rebase-before-validate has been a CONVENTION we restate and violate — make ci-hub admission control 
OPEN,P1,2026-08-04,hermit-perf,microbench-ceilings-must-be-confirmed-on-the-real-path-before-driving-work,NO-VERIFY,P1 `measurement/ceiling-transfer`: the coordinator-RPC ceiling predicted 12.33->4.40us; the real path measured 66.60->67.05 (no effect). NOTE (owner):
OPEN,P1,2026-08-04,hermit-liteinst,prose_audit_reader_pov,NO-VERIFY,prose-audit-reader-pov-hermit-and-reverie-readmes
OPEN,P1,2026-08-04,hermit-coord,tg-cannot-verify-landing-which-is-why-the-directives-ledger-exists,NO-VERIFY,P1 `tooling/tg-ancestry-verification`: the directives ledger duplicates tg structurally because tg CANNOT ANSWER 'did this land' — status is ASSERTED 
OPEN,P0,2026-08-04,hermit-kvm,hash-the-register-file-and-sample-only-at-guest-logical-control-points,NO-VERIFY,"P0 (OWNER) `determinism/register-hash-and-control-boundary`: ADD REGISTER-FILE HASHING (we have none), and define the sampling boundary as GUEST-LOGIC"
OPEN,P0,2026-08-04,hermit-lander,wip-limit-open-prs-tracked-against-active-agent-count,NO-VERIFY,P0 (OWNER) `drain/wip-limit`: the owner already stated PRs should stay CLOSE TO THE NUMBER OF ACTIVE AGENTS. We are at 131 implemented-unlanded agains
OPEN,P1,2026-08-04,hermit-coord,single-lane-agents-own-one-linear-fat-pr-and-shepherd-it-to-landing,NO-VERIFY,"P1 (OWNER, POST-BACKLOG PROCESS): each single-lane backend agent works a LINEAR BRANCH and advances ONE FAT PR across many commits — get it green, add"
OPEN,P0,2026-08-04,,coalescing_assembly_must_run,NO-VERIFY,"coalescing assembly must run prelude-cache-key.sh --write after merge, before validate"
OPEN,P1,2026-08-04,hermit-coord,p1_fleet_primary_hermit,NO-VERIFY,P1 fleet/primary-hermit-bare-anomaly: primary hermit/ is core.bare=true with working-tree files present and local main ref stale (11108a3e vs origin 2
OPEN,P0,2026-08-05,,land_reverie_369_221,NO-VERIFY,land-reverie-369-221-green-behind
OPEN,P1,2026-08-05,,orc_hermit_msg_push,NO-VERIFY,tmux coordinator pane-targeting broken: pane-detect finds 0 coordinators
OPEN,P0,2026-08-05,hermit-coord,hermit_reverie_pin_bump,NO-VERIFY,hermit reverie-pin bump to 55f6876a (post #369+#221)
OPEN,P2,2026-08-05,,determinize_fchown_under_dbi,NO-VERIFY,determinize fchown under DBI (promote file_metadata backend-parity cell back from gap)
OPEN,P0,2026-08-05,,post_hoc_review_direct,NO-VERIFY,post-hoc review direct-main CI tooling changes
OPEN,P1,2026-08-05,,drain-implemented-to-landed,NO-VERIFY,UNCLOSABLE: drain implemented→landed — exhaustive list of implemented-but-not-landed work
OPEN,P1,2026-08-05,,pr-filing-must-extend-the-drain-list,NO-VERIFY,P1: FILING a PR must add an entry to `drain-implemented-to-landed` — filing is what creates limbo
OPEN,P1,2026-08-05,,cancelled-scheduled-run-is-silent,NO-VERIFY,P1 `ci/silent-cancel`: a CANCELLED weekly/scheduled run produces NO alert — super does not fit in 6h and is being cancelled invisibly
OPEN,P2,2026-08-05,,oom-kill-lands-on-innocent-neighbour,NO-VERIFY,"P2 `boxing/oom-misattribution`: set `memory.oom.group` so a breach kills the OFFENDER, not a neighbour — STILL CORRECT, but NOT the drain unlock (the "
OPEN,P1,2026-08-05,,parity-fixture-family-needs-one-shared-mutation-harness,NO-VERIFY,"P1 `tests/fixture-family`: FIVE parity contract fixtures are being written separately — they need ONE shared mutation harness, not five hand-rolled ve"
OPEN,P0,2026-08-05,,unwire-executed-tests-from-remaining-consumers,NO-VERIFY,P0 `ci/refuted-field-still-wired`: Python + PR-status consumers STILL key on `executed_tests` after it was refuted — a correction applied to some call
OPEN,P0,2026-08-05,,wire_the_coverage_node,NO-VERIFY,wire the coverage-node validate predicate end-to-end (writer emits + consumer reads CoverageRow)
OPEN,P2,2026-08-06,,incident-podman-store-images-destroyed,NO-VERIFY,"INCIDENT: podman rmi -f cascaded, destroyed all 5 images in shared rootless podman store"
